"","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH16_S60","X2017_CPH17_S61","X2017_CPH18_S62","X2017_CPH20_S63","X2017_CPH24_S64","X2017_CPH25_S65","X2017_CPH3_S66","X2017_CPH30_S67","X2017_CPH31_S68","X2017_CPH32_S69","X2017_CPH33_S70","X2017_CPH34_S71","X2017_CPH36_S72","X2017_CPH37_S73","X2017_CPH40_S75","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH48_S79","X2017_CPH50_S81","X2017_CPH54_S82","X2017_CPH61_S84","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH7_S87","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH79_S90","X2017_CPH8_S91","X2017_CPH82_S92","X2017_CPH86_S93","X2017_CPH87_S94","X2017_CPH88_S95","X2017_CPH9_S96","X2017_CPH90_S97","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH19_S107","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH39_S127","X2020_t0_CPH42_S131","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH67_S158","X2020_t0_CPH69_S160","X2020_t0_CPH72_S164","X2020_t0_CPH73_S165","X2020_t0_CPH78_S170","X2020_t0_CPH8_S172","X2020_t0_CPH85_S178","X2020_t0_CPH91_S185","X2020_t0_CPH93_S187","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_014DM_S8","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_018SD_S12","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_022MB_S15","X17_18_026SM_S17","X17_18_027PL_S18","X17_18_028LB_S19","X17_18_029AS_S20","X17_18_031XK_S22","X17_18_034MJC_S25","X17_18_037SD_S27","X17_18_038WP_S28","X17_18_039DK_S29","X17_18_041JW_S31","X17_18_043BA_S32","X17_18_044JC_S33","X17_18_046IC_S34","X17_18_047AJ_S35","X17_18_048LW_S36","X17_18_050JMC_S38","X17_18_053AT_S41","X17_18_054RT_S42","X17_18_055GP_S43","X17_18_056SB_S44","X17_19_059OC_S45","X17_19_061LC_S46","X17_18_032AM_S23","X17_18_049CS_S37","X17_20_072CS_S53","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_025MA_S16","X17_18_040RO_S30","X17_19_064WC_S47"
"hsa-miR-3191-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265605514203102,0.335969356300858,0.239789610683897,0.293081179928417,0.291029641983625,0.281748034321375,0.351692263642755,0.425832139117185,0,0.285968095928229,0,0.994577502784492,0.878252923963455,2.30395899709688,1.51490510578257,0,0,2.40864451741773,0,0,1.12449600198186,7.69308705184472,0.451626956429674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284011357122355,1.14877109261072,0.270047206686896,-0.653978022423005,0
"hsa-piR-017318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295120271973651,0,0,0,-1.0214774551877,-0.838474209090587,-1.03482880289787,-1.02606422588669,0,0,-1.24904726597328,0.331619106894538,0,7.21516881023459,-0.928727893302091,7.98635916499484,0.353603471173346,0.342079306838308,0,0.351842002814654,0.346185461750207,0,0,0.372234807113764,0.359957245714645,0,0.351330065227438,0,0,0,-0.915073792227602,0,-1.05236361202642,0
"hsa-piR-022437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.341613436935916,1.29652782544672,-0.148043562002756,1.12517511117476,0.238125612812823,0.367987430884201,0.761147113127377,9.37434866934331,1.84779383093977,0.346192210702679,1.56182795513967,10.9353392099901,-5.08996685179694,6.83834888783606,-6.39333334155861,1.67690450132422,1.59502556167421,7.71576040043977,13.0241394069376,1.58321677504308,17.9910648265189,9.77465951923826,-4.95192846125829,-0.348441220270673,0.0307281683455117,1.6457721613743,0.0171614376760613,0.037186257069303,1.52201048092252,1.59531238653814,-0.327127892250489,10.9584008598232,-0.202046584909511,-0.0727180536365648,1.50400644880312,1.50525135724541,0.359540650204564,3.6365838265075,0.343146140035149,7.79871212483685,1.73856907386248
"hsa-miR-3180-5p",0,0,11,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591722431304693,0.387656949577913,-0.440998739318051,0.674908935115161,0.335803433058029,0.636332795456389,0.733078631697682,-6.44663922172949,0.350043473717732,0.329963187609495,0.806907792781935,3.5295553203184,1.71701456131421,9.76538918919759,4.35727827781126,0.366678735293787,0.814637711428599,2.58530374570731,9.57704576569273,0.834137295567803,-9.86480547930039,-10.0958797073887,5.51659845800332,0,0.468326292107725,0.358250355306421,0,0.465355110199998,0.76960771518148,0.809699993204362,0,0,0.338012341089714,0,0.77678919191958,0.766856247583484,0.327705412064255,20.8519666083331,0.311592930792573,2.53138911649504,0.82458155872508
"hsa-miR-222-3p",37,0,79,58,30,29,54,32,96,35,0,93,20,30,34,95,18,21,31,35,41,52,127,14,29,51,0,17,104,0,70,112,46,52,27,54,33,0,16,29,20,22,18,28,15,60,13,46,0,51,0,50,28,0,0,38,24,82,65,85,38.8844802803533,42.6316310354074,112.424542357449,16.558545530985,30.8263561818314,31.9727280580156,30.105633014498,64.0388794101566,19.4857654975665,42.8969826892656,28.1930930064737,47.5891095982762,96.6772581177856,37.8203299559746,83.9771853185899,35.7731939694013,20.3896110031232,103.839354380503,94.6537407271177,20.3694429828807,61.0667967175302,86.9954472575781,44.4041720441433,37.3463777959164,23.3674831703943,29.0067129777482,35.5624438867626,22.4230446137687,18.3944977626643,21.0405343931886,46.4845770227622,40.6647433378285,71.3229550310256,44.2287421445375,33.3790987358036,40.3534499644063,42.963436042095,76.3202241533756,50.3003832060259,90.3504842808739,33.9220689450541
"hsa-miR-505-3p",0,0,0,11,0,10,10,0,0,0,0,11,0,0,0,14,0,0,0,0,18,0,11,0,0,0,0,0,15,0,19,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,15,1.24617753691842,1.56263125736252,11.6515412035636,2.65947560448195,1.04231740020999,1.5383915013644,2.62422818507203,-2.55078317873252,2.53720914766389,2.34346554254351,1.33677285672048,7.81665670155905,20.0761287723651,19.4317079451687,15.039447320584,2.52179133038889,1.35461283194485,33.4945016091963,3.61670889909565,1.34967386956393,22.0491890895738,5.88090718288667,11.4373445281787,2.71556725401262,2.7376658170697,1.94276025827586,2.80644554134152,2.75810028884215,1.55530547860413,0.899834389511269,2.7762506960238,2.90174141228027,2.54441223784447,3.81982306356605,1.58037026177609,1.54926259828928,1.26222053423726,20.047475251217,10.9061824635891,11.7842463204638,1.84145916166939
"hsa-miR-151a-3p",1223,241,2721,2180,740,1452,1665,848,2522,2743,590,3690,747,1010,2093,2927,634,1447,991,1696,1387,2837,4239,413,1305,1529,489,1314,2829,562,1429,520,3254,1344,707,1382,1607,295,272,663,1330,1789,632,1352,406,2729,513,763,299,1599,504,828,779,599,642,1212,1379,4184,1997,3442,958.358326634831,1199.92261153626,1591.60108822376,974.927201594509,946.870311529369,815.33432060243,935.228522582284,2056.90023906355,842.284703845446,1104.167680734,1071.30900867269,2253.56990144975,2654.41709223862,2267.31496555727,2768.05556427565,1210.49043731066,1145.83568519648,3271.10157456897,1776.26914288716,921.19110722123,2813.98311518862,2727.05706723468,2400.4835748948,1618.53677028787,1119.06506593313,1211.21666458499,1490.6888558117,1126.58256018185,957.95193871744,954.678760204683,1336.21647514999,1553.5352268519,1440.74977587045,1736.91718452895,955.825463473585,1113.07104505452,915.118890910922,2255.33670752981,1379.08915702235,2433.43497834239,875.401508543602
"hsa-miR-31-5p",99,18,144,216,87,132,89,112,121,98,30,164,65,104,96,208,139,37,58,351,104,151,125,70,121,70,70,97,86,48,147,60,130,175,100,67,56,39,108,129,231,113,56,56,67,346,81,119,123,297,43,152,123,70,140,395,69,177,119,280,78.6307933787921,64.4907654006432,190.216405609283,135.256032307745,94.387950487725,106.296348924595,72.2889914857082,173.900817463947,49.812157158499,187.450758543494,102.676626901595,340.423984321932,152.138912335305,-11.6711762182745,132.836901688712,136.191089211035,66.6553399154578,-26.7911853601722,252.521672134639,64.6729662878105,279.893161634761,286.289695301665,171.518948418185,86.3345010382467,95.6395696872597,78.7357852985195,93.2193789584819,73.5810045420088,94.1237512467676,119.510273196044,137.182928589809,209.497732315071,66.4537511844241,100.352432225429,51.2873755829145,109.121288987282,90.8046938031779,364.543183281049,108.812465265899,63.5023583292251,61.1221745723189
"hsa-miR-4646-5p",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0.17672872139733,0,0,0,0,14.784017203752,0,0,0,2.94140389982264,-4.78473968094898,10.2343344244459,-5.34144436635373,0,0,11.6030747841687,0.336925948739097,0,7.57672488593361,4.21260371259366,5.65075297889107,0,0,0,0,0,0,0,0,0,0,0.135585340093362,0,0,0,8.28227992738251,0,5.56170476730973,0
"hsa-piR-014629",0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.321430926106188,0,17.7640302014974,0.376517389311804,0,0.349056870152108,0.366799352704121,4.35998390271231,0.390424587613866,0,0.423435164230773,23.8461677781568,7.8432487463591,0.90932400325554,12.1906127136593,0.691949884648926,0.416926693513,4.24012617094655,0.451870061387369,0.414547586582699,11.9792114495121,22.6767619720206,-7.09984075408302,0.321229946652218,0.314512714995702,0.399168531654577,0.333817473988016,0.315654897153721,0.396232671987218,0.412983335034001,0.324042669872187,0.325062821367372,0.382446101245468,0.47686154720603,0.396491018759057,0.395939171384381,0,9.73975981363875,0,0.310095445607633,0.427289575589132
"hsa-miR-500b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0.32409917456211,0.558493320023329,0.89325357108895,0.530214608889651,0.282326644094054,0.351563099438755,0.358139344005729,0.661243540718111,0.552344724938909,0.330975694327844,0.175985044854753,0.483734406165229,7.21390590192596,0.317980633126943,0.340410486920475,0.236428257744329,0.172808852287274,0.333551892629296,0.661103407448507,0.171602595946256,0.164400913488188,0.649066719733664,0.394104370524275,0.353289583416563,0.344324458318115,0.227563094000087,0.350250051410368,0.346161303100124,0.164120086045355,0.171038398461945,0.357189810431155,0.375056684418934,0.503686923206165,0.694814535175977,0.16411687666842,0.164064059096692,0.338494214868537,0.441929199854336,0.323459219579401,0.970976111128092,0.240670800591089
"hsa-let-7g-5p",93556,23729,176758,182953,75120,107557,87589,70472,114694,95587,36351,224218,68627,81526,163874,177180,59798,95420,78629,128678,121091,209807,198853,39621,107013,126252,50373,104154,193264,34870,72540,28421,152147,81249,52481,83270,82962,20864,29751,45880,130173,99394,26908,77462,55156,119380,69473,50296,42631,110975,45321,77545,49765,54879,78156,136044,430804,135601,103363,137902,66703.8225982844,82603.140664997,114964.135950716,74779.3236070001,60692.5400023621,60752.0008927513,75240.5745712578,173791.735791744,59579.7356547801,75839.9768738157,66732.4914881552,156875.866610458,180223.617548918,137160.777666651,154590.139646889,75163.1637249273,66886.5757042255,185770.76292921,139060.104115687,63991.0828754662,162223.335511729,168878.107091519,139650.549202788,87106.8211466772,70886.9416063844,83392.3875017418,77844.5197666642,72434.1026428271,65328.1208358961,69289.2095329068,77643.0853933522,95995.7208341717,77315.5832873257,98695.0789794747,66432.1217093298,82817.7064356248,67308.9053090764,122974.54480544,91333.0956579499,163870.992146976,55689.1045598794
"hsa-miR-1250-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.848166161035738,0,0,0,0,3.9561874598839,0,0,0,1.2814624675229,6.47941047062121,-8.00259836851388,7.2324157566538,0,0,2.90089021284348,11.3183268140005,0,0.466845269702482,1.41505887554578,-5.04226684710001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8157152276062,0,2.32318269594326,0
"hsa-miR-519d-5p",0,0,0,14,11,26,23,25,45,0,0,12,17,13,0,0,0,29,0,0,12,32,0,0,20,0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15306025838334,3.44070209085422,1.4082787813721,2.61175859780537,2.66219608391302,3.08687519006817,2.69692864103765,7.74308664553305,-1.38081804162402,2.74722419645799,-3.06384577523089,12.8754560905301,22.22241589066,-11.317525139149,4.29089269375536,-3.04825781974368,3.41226621984975,-9.91518910185083,-11.4178619548731,-6.55718709279067,12.6413575159911,17.9511443272998,7.25934151322525,38.9016731936546,26.0422955148309,-4.59783511425523,-4.24651597757868,4.10851799872395,-3.18128071872231,22.906925049485,25.6320027042227,27.655695202495,-3.04655204677786,11.730780540697,-3.16407255872712,-3.25070041098646,2.90781312160115,7.35587691575438,2.74877720406644,-14.1527522658789,-1.94655632561316
"hsa-piR-019752",613,233,1423,970,280,524,411,398,690,147,271,943,397,520,655,537,303,477,379,717,472,981,817,1745,662,730,66,378,891,274,404,269,397,488,349,454,903,274,133,450,383,472,190,488,261,430,278,234,487,836,124,754,238,288,300,446,196,605,1383,534,611.990932605318,637.812595465265,1411.31442084481,343.596798806694,274.780077020052,306.542939432514,368.904509538147,569.912783582484,314.321807648461,397.389968220974,297.146034049735,1132.27580208838,675.741031394013,397.658064170448,1657.64517236344,416.704921638599,319.669196444038,634.307631472574,726.922693024678,322.296135047433,313.693459669507,1220.19663641247,569.782756394667,446.078203045498,354.880170069611,456.171623161919,400.503594407049,460.893005949276,441.337828106932,474.949228949949,503.498410463563,735.952986796338,650.197425180262,558.803276281451,441.762509927822,533.160330293807,323.385749972783,738.310516830858,431.358422733985,532.225948820972,485.809987587779
"hsa-miR-3136-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0.104035691228318,0,0,0,0,0.155562761183259,0,0,0,0.142246771371166,8.20552954004646,0.122123955504807,0.122828610608916,0,0,0.134939783107453,0.214094636751699,0,0.13335765279226,7.7982381772803,0.164451046364874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150751642870231,0,-0.868996498338086,0
