"","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH16_S60","X2017_CPH17_S61","X2017_CPH18_S62","X2017_CPH20_S63","X2017_CPH24_S64","X2017_CPH25_S65","X2017_CPH3_S66","X2017_CPH30_S67","X2017_CPH31_S68","X2017_CPH32_S69","X2017_CPH33_S70","X2017_CPH34_S71","X2017_CPH36_S72","X2017_CPH37_S73","X2017_CPH40_S75","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH48_S79","X2017_CPH50_S81","X2017_CPH54_S82","X2017_CPH61_S84","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH7_S87","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH79_S90","X2017_CPH8_S91","X2017_CPH82_S92","X2017_CPH86_S93","X2017_CPH87_S94","X2017_CPH88_S95","X2017_CPH9_S96","X2017_CPH90_S97","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH19_S107","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH39_S127","X2020_t0_CPH42_S131","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH67_S158","X2020_t0_CPH69_S160","X2020_t0_CPH72_S164","X2020_t0_CPH73_S165","X2020_t0_CPH78_S170","X2020_t0_CPH8_S172","X2020_t0_CPH85_S178","X2020_t0_CPH91_S185","X2020_t0_CPH93_S187","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_014DM_S8","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_018SD_S12","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_022MB_S15","X17_18_026SM_S17","X17_18_027PL_S18","X17_18_028LB_S19","X17_18_029AS_S20","X17_18_031XK_S22","X17_18_034MJC_S25","X17_18_037SD_S27","X17_18_038WP_S28","X17_18_039DK_S29","X17_18_041JW_S31","X17_18_043BA_S32","X17_18_044JC_S33","X17_18_046IC_S34","X17_18_047AJ_S35","X17_18_048LW_S36","X17_18_050JMC_S38","X17_18_053AT_S41","X17_18_054RT_S42","X17_18_055GP_S43","X17_18_056SB_S44","X17_19_059OC_S45","X17_19_061LC_S46","X17_18_032AM_S23","X17_18_049CS_S37","X17_20_072CS_S53","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_025MA_S16","X17_18_040RO_S30","X17_19_064WC_S47"
"hsa-miR-3928-3p",0.0779036748462621,0,0.101178104103151,0.0684822292882288,0,0.0790775008156973,0.113695103493176,0,0,0.0915893483115289,0,0.134781676777124,0.0964317661839262,0,0.0849359494630623,0.146498764477946,0,0.0531240297398126,0.072643330911719,0.119762742967998,0.0923135391375527,0.105344486353083,0.0455437828976344,0,0.095225422765012,0.0620467493904139,0,0.105678081949254,0.0925616417341465,0,0.0838593015229322,0,0.0815795822325275,0,0,0.0847771631971017,0.0696831554005461,0,0,0,0,0,0,0,0,0.0944242870530725,0,0,0,0,0,0,0,0,0,0.0564577702680265,0.0362335505341089,0,0.0542897957854879,0.0584670671593037,-0.00724246746306802,0.121929967575467,0.0304715127040988,-0.000444081961353443,0.00241056336325166,0.0256345592141665,0.00532361342577346,0.0459664701646755,0.0203818210717907,0.0102398155080734,0.0360676865284396,0.161765270274195,0.0626901616437583,0.0440642087403986,0.19392064390326,-0.00626633345693285,-0.00672666776635588,-0.0420412983789829,-0.0258796406125243,0.0215925170951046,0.0220460925415484,0.0741144017715686,-0.027028018572303,0.166518461376616,0.00416245589145357,-0.045512026551508,-0.0459321911251155,-0.0164007496085845,-0.00168024681795419,0.00205273967960976,0.137625738953961,0.123244587527967,-0.0190095994271475,0.0299322966895287,0.0230154846772809,-0.000530048590100153,0.0144320849019382,0.159530354081787,0.137896238219442,-0.0450823426266899,0.0170608217597108
"hsa-miR-548au-5p/548c-5p/548o-5p/548am-5p",0.0542042770983817,0,0.101178104103151,0.045190480520587,0,0,0,0.0923588281721366,0.152956711423555,0,0,0.0284488530130367,0,0,0.0690500044926901,0.122630422184864,0,0,0,0.0696162142073791,0.0725232668729948,0.064032422619918,0.0699774090699989,0,0,0.0392279760366054,0,0.105678081949254,0.0808609571722408,0,0.0838593015229322,0,0.0848384596839291,0.0819655890706194,0,0.0738802718841579,0.0696831554005461,0,0,0.184300912760237,0.0498147664283721,0,0,0.0637845613461094,0,0.117858952669223,0,0,0,0.115156641792082,0,0.108428516598359,0.144442409467162,0,0.110430743522192,0.0745902470238279,0.0486113686576456,0.241716912644514,0.114113612156667,0.0945549183522452,0.0237770392262181,0.0236925668794624,0.118039346029844,0.0189623509853366,0.0307498779386764,0.021337733742938,0.019254899797632,0.000604603856322619,0.0320617881173788,0.174800871425195,0.0422683414408069,0.0866274567083182,0.234595181861376,0.10206376980487,0.196351932281338,0.0208486125395971,0.0255630121393878,0.0221637506432256,0.0118480349043022,0.0326533201558181,0.0302701360674497,-0.00380565372496035,0.0978199752198604,0.138898408737962,0.0293344560812015,0.00336661822898227,0.00470444332120287,0.0167683212275432,0.0208575356080193,0.0314408550200221,0.175068806148119,0.0279859987025293,0.0187766260576901,0.102717245827729,0.0323943005969206,0.0366668851609587,0.0242875589360836,-0.0600055853895798,0.0250485956473697,0.150390622460754,0.0136816903376928
"hsa-miR-423-5p",4.68643684215818,5.32880745109141,4.5342920743554,4.96573172077776,5.0180996300365,4.70739559778281,4.71016846074058,4.97892943230026,5.04593403325473,4.20949427256644,5.09184528246456,4.58633351533448,5.04543877381128,4.8664294385302,5.07083306140866,4.56483138247819,4.68624712496868,5.06531023727707,4.9819202808167,4.53086040246063,5.1586904045939,5.03069355889935,5.20816664056991,5.00263459085931,4.84433862025815,5.2456527852336,3.17333619335464,4.97052887857453,5.23741528632161,5.54058195640722,4.81912367431099,4.98614583878588,4.93284428345043,5.10633602991808,5.01609164007218,5.16972731898905,5.07990428897129,5.45723595293944,4.72160955384551,4.73241544582175,5.1469518152567,4.99450674515079,4.7401932130696,4.92764337826602,4.67704041116083,4.41075470218538,4.78537601364393,4.59612869864134,4.77494928056551,4.6717367847929,5.07735894010411,4.63965147683891,4.66628800962081,4.77963920994224,4.85001180934006,4.47730332330375,5.04653411194759,4.99125810621001,4.63295753354319,4.76905223026925,4.54135662886287,4.87312286312454,4.09189765262466,4.92010946551508,4.50553663170447,4.87308252003976,5.0614006322086,4.82481573453661,5.02026195044026,4.73826104803961,3.97755291636956,5.05206797416934,3.98678450840277,5.20769499445469,4.89124374984767,4.81399886085152,5.24451211558965,4.83154462897514,4.86716941288722,5.10374913286244,4.77449907571691,4.68720777589605,5.08232964473484,4.95031029609601,4.92036550225614,5.17372666967604,4.96104897526037,5.09618501427771,4.8709340756353,4.85530425022046,4.91529713480286,4.44095542499409,4.92283375198711,5.00408802765947,5.14333121204986,4.11141221239049,4.86475456454618,4.82587397042074,4.71134022143332,4.89759111661089,5.0870766507856
"hsa-miR-221-5p",0,0,0.0704682785723924,0.0684822292882288,0,0,0,0,0.124990616025009,0.068288340301041,0,0.0781874758396734,0,0,0.0365003714712305,0.0731135047826346,0.118889526086784,0.0444637025365283,0,0.0696162142073791,0.0523334187119846,0.0312476114377034,0.0843560638753603,0,0.0562298138648887,0.0657997637094957,0,0,0.0761420786227339,0,0.0776524346993301,0,0.107357992374975,0.109683703463409,0,0,0.0850969901548712,0,0,0,0,0,0,0,0,0.0557476313018311,0,0,0,0,0,0.108428516598359,0,0,0,0,0,0.0954289290832866,0,0.0848412252969595,0.190656505516432,-0.0187569489264926,0.108905310635505,0.0138595908868694,0.00788550194725117,-0.0046159816185577,0.0126056429710753,-0.0166374022543278,0.0137780665643736,-0.00712846049171199,0.0241117114882154,-0.0485720986932941,0.0900635143639437,0.0305436572345145,0.114235785755495,0.00397184752350924,-0.0114968768916065,0.0682019098224633,0.0336819822378109,-0.00526385773740217,0.196131757508255,0.052369823018002,0.0245343338910005,0.122575680007196,0.00782433649846002,-0.015114631531715,0.00501824485435513,0.203239640360643,0.00100624598462405,0.00866970809985154,-0.00692827869677507,0.00910057961584952,0.157247706145263,0.0425576347092087,0.0140971974639406,0.00829799199352742,-0.00536538531353691,0.0267490090130004,-0.0107234534758666,0.0290348522256726,0.00229272202939606
"hsa-miR-192-5p",0,0,0,0,0,0,0,0,0,0,0,0.0360691973986052,0,0.0650944794422857,0,0.0416000733706339,0,0,0.0667872549410595,0,0,0,0,0,0,0,0,0,0.0252010222942536,0,0,0.319816873257369,0.0416214640603907,0.0592242864625192,0.126502338626157,0,0.0644919575462177,0,0,0,0,0,0,0,0.116494254425581,0.0557476313018311,0,0.117872687255734,0,0.163415699732402,0,0.144470063935406,0,0,0,0.0655651064220775,0.0362335505341089,0.0451780653681757,0.162688402091497,0.11370373887693,-0.0583715592055501,-0.0285021181314673,0.457841337656577,-0.0516715866057703,-0.0317300311238047,-0.0546736559426323,-0.0457983643761808,-0.022638114745474,0.000900641424330613,0.484920782144544,0.289480072199139,0.0389835489134605,-0.00612208499096072,0.0214236700410349,-0.00289834974855865,-0.0452120358405538,-0.00594536787304464,0.00958844035453141,-0.0298721581826944,-0.00715398554014071,0.0897973621910091,0.001313983985015,-0.00637647645053963,-0.00391414835302658,-0.0386993056991135,0.00668990125023173,0.0107682056705236,-0.0137732049158426,0.00147574475933921,-0.0373951198505417,-0.0085122367764009,0.105511435802266,0.0794742170619444,0.109576832910759,0.000344452595794286,-0.0526033814116439,-0.0254876734644261,-0.00914042746167439,-0.0119577435149751,0.0822532088606689,0.594955038579529
"hsa-miR-940",0,0,0.0761224881862332,0.0884267740082062,0,0.0620372057953344,0.0559904776877181,0,0,0,0,0.0309954254440601,0,0.0650944794422857,0.0419994184610655,0,0,0,0,0,0,0.102961039305382,0.0795861138546371,0,0.0661222019315197,0.0732637994848128,0,0,0.0972038490990422,0.119011870913015,0,0,0.0684368197909929,0.0931451978474451,0.133901640597458,0,0.0901825864309676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848714283120547,0,0,-0.00269558673017734,0.0993693077459249,-0.0140531519015339,-0.00507254142843172,0.0038042850711324,0.00049674453012921,-0.00645089045390483,-0.0331615142120828,-0.000694237554845923,-0.00459802042485395,0.00604077172461432,0.0068872156579593,0.00327600838515886,0.207975109601822,0.144697970283138,-0.030160804069453,-0.027852302601096,0.00710745879688474,0.0491411042004774,0.00774590704897795,0.0607853864461683,-0.0294764284987506,0.0498464785402235,0.100825674586443,-0.00387808520703037,-0.033240353994684,0.181137836518355,-0.00548808100145349,0.011503794601726,-0.00241390473260172,-0.0249181435180423,-0.000186802517098005,-0.0263432340782281,0.0233504659845791,0.00868025024033044,-0.000760494339198123,0.00152196847607216,0.0325631190474458,0.0805639695871677,0.0541269862958599,0.0216388464417543
"hsa-miR-766-5p",0.167454656607052,0.19785513873708,0.244381695583305,0.256788597886607,0.214928324269663,0.245973401066444,0.327436954275875,0.170648400179686,0.402676961052992,0.431880561905125,0.346875843499696,0.320465831820186,0.216243960815774,0.324530623024388,0.320245634483108,0.2270279055939,0.14652758055684,0.215897562082022,0.183092205323857,0.223317755566337,0.271260494081643,0.265577587150597,0.425716054058426,0.118615910744663,0.208121725827426,0.347891470873479,0,0.219312896413942,0.424149414572275,0.285585559370904,0.269668313880523,0.214974214017288,0.212923860245009,0.397503820722567,0.162963210618111,0.337246467768885,0.186813466911904,0.179474350335673,0.205148561503537,0.242008453117367,0.25947010004167,0.161105041808639,0.173936863303787,0.180309732738521,0,0.311031670543862,0.107345130371073,0.117872687255734,0,0.209452646625651,0.159874458888563,0.165487512206154,0.209525428035394,0,0.161386017558117,0.0564577702680265,0.0694804210008673,0.418650497921118,0.193808384545591,0.339155520388935,0.348297829019105,0.363926219320094,0.215892050237115,0.116493761849293,0.149374542424363,0.133695799157306,0.110739294082473,0.245988770292065,0.12306373651315,0.117420606272458,0.100944958595277,0.201892313567172,0.186234204781534,0.369339318260356,0.394048756788067,0.117720752248615,0.0704302609762485,0.177374263892624,0.337307778352938,0.0943912212242365,0.222989176693197,0.267911823696892,0.245270217004348,0.225595669629267,0.3669836908842,0.186133223462489,0.439353978681856,0.311226321835038,0.0944777178248993,0.05500778668819,0.240541204373387,0.216619533045638,0.343041378886905,0.250428497558273,0.103675624750411,0.0890490251179221,0.337622998723385,0.246716630275801,0.106215589449915,0.295425861507212,0.138452504678811
"hsa-miR-143-3p",2.13040299433274,3.01477108958642,3.53555626350859,2.71423835243682,2.36427115140912,3.22237305839885,3.74678397518228,2.70258926401218,2.61326335775534,3.29238880617892,2.849679800802,3.24901249674079,2.98087287144109,3.06149930817097,3.33292853146741,3.21740944708163,3.49501036840732,2.34030416238929,2.40436271150091,3.36959664700587,3.10543295926499,2.63493237342835,3.50771275902745,2.74709696464099,2.72249937506632,2.23276028997322,3.85443668498716,3.4583357493231,2.4029165958663,2.83104520895248,3.49862659454735,2.93833937327905,3.04349516953717,3.70865513355701,3.2213795884696,3.51399630153379,2.71436667113822,2.21824383709207,3.64422035277478,2.71593981644314,2.91355398835148,3.38654681962993,3.84068397523307,2.81036952145123,2.83972489618216,3.04566889292037,2.94596213036537,3.1679164501313,3.23772670726432,3.13582837224449,3.27382632647598,2.62897437325072,2.95739837127578,2.62996036167759,2.28479220411967,3.28941252600373,1.88415942247735,4.0000466578595,2.75430387028767,2.92368157519101,3.10548464182474,2.37596145056595,3.69772233059274,3.1434948567614,3.53875145089988,3.43257965338437,2.68906873233697,2.48985716656805,3.30003180461469,3.44034146869581,3.69752448455711,3.19993682149816,3.44013111702805,2.53615425111035,3.39436127522802,2.99269915288325,3.40102806742541,3.78241733934437,2.55349270315903,2.26090085343031,3.6070508704673,2.29074231561747,2.93502126894924,3.22934643522695,3.38411496214791,3.41274345960684,2.96511555045474,2.72813665100385,3.00476897861206,3.08451109054141,2.90607177291888,2.78630191394277,3.18792315628546,2.82937003875873,2.9703195140529,3.58690230649427,2.34239866505492,3.10654765933939,3.63470342484879,3.00227743823879,2.70698087290887
"hsa-miR-5010-5p",0.325583158646649,0.233127934193418,0.198056768452728,0.280347657056953,0.319079301783688,0.183278537153241,0.244879672874222,0.283289661112561,0.306082853904984,0.279963155026783,0.33970121824957,0.199150401717228,0.241026104188716,0.348549789307171,0.29075120422131,0.202552056134182,0.298009881065675,0.255408576282795,0.31055117461603,0.206211309094917,0.35000223962887,0.301433673939957,0.331807311295901,0.224642227383093,0.258095213103246,0.381232263299168,0.187796872504583,0.329392998573874,0.282673574263727,0.328491661889148,0.274793575980856,0.201060888025417,0.271297365549074,0.302971938944017,0.296809182987053,0.349796812303464,0.209579575080251,0.366255338305449,0.276714966546689,0.251310724632071,0.164469267888971,0.228239030441238,0.279876740770106,0.218084504015137,0.116494254425581,0.136219133331906,0.127497575297627,0.136234865487027,0.244170571534244,0.172794203325124,0,0.137364925329566,0.209525428035394,0.135194222012384,0.189378448819551,0.13980106273689,0.391821672811548,0.259699731393416,0.118252857100601,0.163043965118283,0.107082846303719,0.308789927762703,0.128542716836169,0.372208776128922,0.158551029308718,0.142145741348648,0.397934504916896,0.193705480386988,0.118223640294164,0.126874811207314,0.128732670997869,0.275398216638534,-0.0494782509715165,0.28241354690981,0.212589715262708,0.0756861460385114,0.364673847889477,0.217905102737684,0.347689497492092,0.13355364923381,0.224199309757829,0.120932033548353,0.407352727926683,0.210858776649988,0.136668171904025,0.433392327443828,0.404678475151636,0.305071069025069,0.443857568767225,0.115781387783342,0.352584780670318,0.320905733663818,0.113774634772764,0.196667862374726,0.615873797149146,0.0798811125352366,0.118543544817685,0.245770332285611,0.330383048284394,0.348467046483286,0.15093374655584
"hsa-miR-4497",0.0542042770983817,0,0.0446210876972693,0,0.10450954265057,0.0534069172363879,0,0,0,0,0,0,0,0,0,0,0,0,0.0667872549410595,0,0,0.0261070127641535,0,0,0,0.113348917493635,0,0.0699472538569993,0.0351062540326475,0,0,0,0,0,0,0,0,0,0,0,0.0785544135775668,0,0.205367707733171,0,0,0.0557476313018311,0,0,0,0.100212790626761,0,0,0,0,0,0,0,0,0.058683663225527,0,-0.00633946103769484,-0.0106714177012951,-0.00730233394755476,-0.00542173921033801,-0.000536341750650702,-0.00597673757846142,0.000136316751129866,-0.117174322796591,0.0228481807106219,0.201615824240308,0.0144089589797938,0.135518114520163,-0.0142496726761451,-0.0744284810566292,0.163311769132931,-0.0325654099104959,-0.00958332428538491,-0.0737895687943602,-0.0791816323307392,-0.0122529905993018,0.0646162667595873,0.136910810570321,0.110648624245745,0.0911768034981762,-0.0240413442573854,-0.0511095604668981,-0.0548330019760543,-0.0352157657253415,0.331168665074643,-0.0490667977507691,0.233884719667197,-0.0251872039774632,0.114969940111229,-0.0278799480805055,-0.00295934666214722,-0.00308295621349803,-0.00707123571237579,-0.0998926974508177,-0.011668433821269,-0.050402761919401,-0.0133233778740116
