"","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH16_S60","X2017_CPH17_S61","X2017_CPH18_S62","X2017_CPH20_S63","X2017_CPH24_S64","X2017_CPH25_S65","X2017_CPH3_S66","X2017_CPH30_S67","X2017_CPH31_S68","X2017_CPH32_S69","X2017_CPH33_S70","X2017_CPH34_S71","X2017_CPH36_S72","X2017_CPH37_S73","X2017_CPH40_S75","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH48_S79","X2017_CPH50_S81","X2017_CPH54_S82","X2017_CPH61_S84","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH7_S87","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH79_S90","X2017_CPH8_S91","X2017_CPH82_S92","X2017_CPH86_S93","X2017_CPH87_S94","X2017_CPH88_S95","X2017_CPH9_S96","X2017_CPH90_S97","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH19_S107","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH39_S127","X2020_t0_CPH42_S131","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH67_S158","X2020_t0_CPH69_S160","X2020_t0_CPH72_S164","X2020_t0_CPH73_S165","X2020_t0_CPH78_S170","X2020_t0_CPH8_S172","X2020_t0_CPH85_S178","X2020_t0_CPH91_S185","X2020_t0_CPH93_S187","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_014DM_S8","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_018SD_S12","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_022MB_S15","X17_18_026SM_S17","X17_18_027PL_S18","X17_18_028LB_S19","X17_18_029AS_S20","X17_18_031XK_S22","X17_18_034MJC_S25","X17_18_037SD_S27","X17_18_038WP_S28","X17_18_039DK_S29","X17_18_041JW_S31","X17_18_043BA_S32","X17_18_044JC_S33","X17_18_046IC_S34","X17_18_047AJ_S35","X17_18_048LW_S36","X17_18_050JMC_S38","X17_18_053AT_S41","X17_18_054RT_S42","X17_18_055GP_S43","X17_18_056SB_S44","X17_19_059OC_S45","X17_19_061LC_S46","X17_18_032AM_S23","X17_18_049CS_S37","X17_20_072CS_S53","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_025MA_S16","X17_18_040RO_S30","X17_19_064WC_S47"
"hsa-miR-518b",0.0493962449767967,0,0.0561912835034212,0.0333379561184946,0.0986551568725239,0,0.094827802915148,0,0.053627504011486,0,0,0,0,0.0838242960077896,0,0,0,0.0911933164696589,0.0608966832358211,0,0,0.112460930966112,0,0,0,0,0,0,0.0473513959589325,0,0,1.77774733783258,0,0.0875710163342244,0.111537431989725,0,0,0.295672094748207,0.293833982254811,0.112476210405023,0.0690660101937242,0.0621259892467707,0.279876740770106,0.141051819495423,0,0,0,0.145291044516702,0,0.0747991339462053,0,0,0.227368244669954,0.238101780222867,0,0.181026217158946,0.0200907156582902,0,0.0846489984019823,0.0977719606268678,0.424218755630058,0.155116443168025,0.0632860872262287,0.137014988533122,0.0854408300542981,0.104496951092897,0.120710522929636,0.039625620948654,0.115792481251624,0.106523399057777,0.0642994998757046,0.0209410476555188,0.0748873153643775,0.000300373236352034,0.0321463687064083,0.114845500560602,-0.00430699619711574,0.0466164094233089,-0.00114690601198198,0.0184650732693511,-0.00065890051193024,0.0160752188012128,0.0880573191339062,0.00471938304443887,0.240806611246242,0.259513807298627,0.0518887940085375,0.00220494991548753,0.00853434662961125,0.00124341834123917,0.00465525292673435,0.0159552761679158,0.245527141135646,0.098523686412098,-0.00172352147790069,-0.0162043420072301,0.124674336226773,0.0786406428118767,0.0584308922091174,-0.00233733242741224,0.231479171206758
"hsa-piR-020249",0,0.18581553277281,0.0873358916326491,0.0656002566711369,0.245808857987515,0.0748445720094742,0.154888351807072,0.249070096286601,0.852349824001202,0,0.461571570914967,0.0585878872848916,1.55887307666122,0.309837231974457,0.0953880876392396,0.0646169496962864,0.241794061412878,0.208542954606562,0.248851040450727,0.19580519301864,0.303504958186654,0.0439846706249113,0.0747933023188755,0.206182152664335,0.104741270060932,0.131051452480761,0.163033202350768,0,0.0925616417341465,0.101599186499141,0.211485439738626,0.172639670943364,0.212923860245009,0.193546773745299,0.238783968096279,0.111510947909593,0.473188811535063,0.307787390141769,0,0.203909114999179,0,0.0566349847930672,0,0,0,0,0.137423520516311,0,0,0,0,0.186072305059614,0.134789163294711,0.161930827854464,0,0.051872808312496,0,0,0,0.0382196898584594,0.0341601871150464,0.0631752189242337,0.0575966682830199,0.0402998255070951,-0.00513924096762806,0.0199635573922214,0.0336552608436691,0.0828079975370336,-0.221094848679025,-0.00808970709091477,0.74680077352344,0.0440732739613343,0.0838692775329593,0.16164248285168,0.0865462548552605,0.56368759383088,0.248280491608237,0.00944334191600411,0.185770680673155,1.26025881155921,0.0868303054402473,-0.0283473915502887,0.303953432888385,0.318905287603469,0.317058236572587,0.282254421300601,0.263336956990029,0.266789861819112,0.221918899204627,-0.0394773791354902,0.16170025814226,0.380139666055963,0.234009786395358,0.257628721314331,0.519078503765313,-0.106102162345493,0.233336124092256,0.119807472380445,-0.0503850719852679,0.148553930360695,0.0255316291893517
"hsa-piR-002468",0.0779036748462621,0,0.106661781052279,0.045190480520587,0,0,0.0559904776877181,0.0786932502394251,0.0793999787560765,0,0,0.073323474406052,0,0.071376810813895,0.0419994184610655,0.0646169496962864,0,0,0,0.0536665693717357,0.0725232668729948,0.0261070127641535,0.0938282445429676,0,0.0512466789049207,0.0843564217889794,0,0.0802869983866997,0.0400223186127608,0,0.114328582441364,0,0.0382184149140728,0,0,0.0628633289403409,0.0952424502274034,0,0.223526026662872,0,0.0832650662711447,0.0837933726638014,0,0,0,0.0848944561145356,0,0,0,0.105218928581871,0,0.144470063935406,0.134789163294711,0,0,0.0564577702680265,0,0.0525132194035415,0.0803679921819007,0.0945549183522452,0.174919846398636,0.102159856484482,0.187146731721379,0.00808914356577304,0.00720855426930274,0.0291628050312394,0.00597367370528619,0.00404331060112918,0.0158949553228389,0.0120580920842111,0.0148531009536833,0.0912585994908584,0.0773823208350873,0.0359310580674222,0.119453375620597,-0.0244896218048837,-0.0607377353945099,-0.00385430816416373,0.041137086627233,0.0010522956688666,0.00742292174155577,0.253182790230155,0.00419142828511496,0.217958248341271,-0.0157163903194062,0.0848004186082058,0.252027355357492,-0.0392397343283439,0.00583398886751995,-0.00942481598281738,-0.0686007852977351,0.144865617828478,0.208563309820903,0.0183233644003176,-0.00139232016485479,-0.0109990241077517,0.0124820349844082,0.0263469045321518,0.111241090828282,0.132472078363295,-0.0127239231065243
"hsa-piR-001043",0,0,0,0,0,0,0,0,0.0878452830140041,0,0,0,0,0,0,0,0.155573085635593,0,0.0957306071700493,0.0930736097981416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112476210405023,0,0,0,0.0882011928972448,0,0,0,0,0,0,0,0.513296966999758,0.115198535885382,0,0,0,0,0,0.0717506032752987,0.0416228501836543,0.195729890494825,-0.140453218347779,0.106986432249383,0.169093528392014,0.608396007806577,0.143886461022855,-0.0347267668448866,0.0256002581599106,0.222736428798506,-0.0477510104553776,-0.0702876771458711,3.53070733415634e-05,0.0402442451572347,0.00740009246341122,-0.00499722925786662,0.134049607328838,0.132635240582409,0.02355698261774,0.0254876616640749,-0.178085351746343,0.0188949241728487,0.0475164340255573,0.0182072764942529,-0.112526847856474,0.119330579151815,0.0204319157820538,0.0184658632382125,0.0752298600824716,-0.0948016044293672,0.184617059336283,-0.1069054626773,-0.149060178034267,-0.207148421757498,0.0178313297236597,-0.137534579745708,-0.111626146656853,0.0771686965899013,0.0062432532499541,0.0436832438790596,0.0570908933936279,-0.235506395314675
"hsa-miR-181a-3p",0.0732085153259615,0,0.185500720399011,0.1406386138742,0,0.0447014979263884,0.0609284350068228,0.0855493825266728,0.149009120758875,0,0.132417435828673,0.116270552395301,0.0964317661839262,0.0899904142107652,0.07171524914191,0.0815384762081506,0,0.0488032412672812,0.167282707466287,0.0853154564796454,0.0824673590659081,0.0490344136439904,0.192498291494643,0.108395575473681,0.0512466789049207,0.141524477778523,0,0,0.122357788782256,0,0.0961586416238773,0.281777276986359,0.123138438406132,0.34705154759875,0.170098529531462,0.0901814015894466,0.14448093530465,0,0.259297778310959,0.143891946017826,0.146985174086898,0.0837933726638014,0.189775767683474,0.0637845613461094,0.148951218743463,0.108550884167907,0,0.117872687255734,0.174067934364114,0.1491809351479,0,0.212875693012756,0.10525739455721,0,0.147090369573811,0.156495613813088,0.0200907156582902,0.232602763065032,0.1386959169095,0.144825472050147,0.00752969924250618,0.109237494174247,0.0822523349377896,0.224009557257122,0.0193357719268358,0.0342106355762207,0.0234761594611844,0.0548952779770441,0.0552662348925684,0.245490375774879,0.0476332059949625,0.00419650991793263,0.24900155352334,0.253783758243202,0.0529680157104037,-0.00137595821439945,0.0352531458847684,-0.0437963346006796,0.328420087470169,0.0828202464073411,0.207679652092427,0.0977151164861607,0.0906668107387129,0.217469486576752,0.0881941339931709,0.228366150370681,0.0343274768991419,0.0694201981195537,0.0880725423325103,0.0868200865952721,0.0637103645408478,0.0742287540075547,0.251071991824659,0.121582816478771,0.0727157654721617,0.0290205535575517,0.211978515884835,0.106883446323817,0.18012511601714,0.102525145442905,0.0203765757069888
"hsa-piR-021462",0.0825768928225717,0,0.0704682785723924,0.107981299935781,0.062790295945509,0,0.0755976706820864,0.112513297206972,0.145045884840684,0.0635622705391324,0.105481158820526,0.102158810491251,0.0821880125769574,0.137996627053669,0.0849359494630623,0.103664104715275,0,0.139797761844562,0.0900085663955976,0.0930736097981416,0.126031184304507,0.0836861486522913,0.0985309001413909,0,0.0710319390931594,0.102574994518905,0,0.130440390716969,0.113283940081583,0.119011870913015,0.126261015426254,0,0.123138438406132,0.0706595822291276,0.0809185385415614,0.132395029704178,0.11522970459252,0.165688881415955,0,0.123058162962967,0.211031588792306,0.141065947574428,0,0.135315586033485,0,0.0944242870530725,0.156984639459663,0,0,0.105218928581871,0,0.11574149500494,0,0,0.147090369573811,0.109897683539703,0.301862874723028,0.105876132482793,0.0889117557037883,0.129385670862313,0.0512001676732075,0.210882397957951,0.171400817006259,0.0448460032034487,0.0594365130761789,0.0569926308940572,0.0431683404501078,0.135407518472977,0.0572781928851565,0.0523805046004266,0.0700760223834314,0.0659595259045941,0.12868411270511,0.135854650090643,0.0542561323971463,0.063986088441511,0.0758495778690376,0.133015639969353,0.181996734721789,0.0740791990786332,0.146366944081978,0.11062170080978,0.0635484159636026,0.071891621767828,0.0893913651823109,0.237434686936602,0.0672591736828105,0.0805585537954418,0.0651229095400845,0.0824823635283258,0.0805145596131857,0.0822807756470843,0.0470535972929535,0.0544592368719879,0.0533192489674605,0.0554852532309507,0.0547376383864852,0.111090248907853,0.0527663255353872,0.146133117522814,0.0574327870750875
"hsa-miR-378c",0.110166663519657,0,0.101178104103151,0.0627099542759048,0.0868425495637482,0.160177789184649,0.18143702134018,0.0923588281721366,0.0622923411665005,0.188116239889877,0,0.1752198246093,0.151460681299758,0.120263265874097,0.0796686251440785,0.156926757356767,0.137399506873097,0.0444637025365283,0.0608966832358211,0.163920904608705,0.172308726036051,0.121871423303154,0.065138210713165,0.148664743732735,0.225058559377136,0.106179215065728,0.292218189114108,0.178198094088863,0.0878977837342323,0.0927778078084682,0.102252045255344,0,0.110534066270147,0.136654199975579,0.148537993749363,0.122007505925223,0.0850969901548712,0,0,0.184300912760237,0.0690660101937242,0.110233642461611,0.173936863303787,0.123743452121104,0,0.314843102503153,0,0.136234865487027,0,0.12008870778647,0,0.165487512206154,0.191358452633741,0.179366176299554,0.168457927748457,0.254959731295827,0.0983187056655184,0.139932317377379,0.130568774115183,0.10097868671922,0.210457195264546,0.118405019051435,0.195432280759955,0.0233429808737647,0.0319433377637151,0.0299015233218009,0.0349174961614563,0.0922756885902851,0.0439032864876172,0.201161444082438,0.274536806602226,0.434660608378668,0.165254756794392,-0.00854401293501611,0.309340292832013,0.0768218614634618,0.0758147004323586,-0.0891038724286629,0.0489854535855708,0.0408190857274619,0.173308078457385,0.114127727667735,-0.0682628236497735,0.0594396965500559,0.0563149152975129,0.0730456930143994,0.0693862889510495,0.0626708606658424,0.378966332654756,0.0303736236712607,0.0731484113151669,0.338316270218976,0.0328125800674218,-0.026760720558174,0.0480078573881622,0.264288869927225,0.034225463983248,0.254392271300253,0.209937091991689,0.0787770035221826,0.0427743036055256
"hsa-miR-519d-5p",0,0,0,0.0422404936031742,0.0688578118265391,0.112310961400902,0.113695103493176,0.170648400179686,0.187800825205848,0,0,0.0309954254440601,0.124324698679026,0.0838242960077896,0,0,0,0.123857333555341,0,0,0.0624792956731807,0.0812504534239031,0,0,0.0999946652889864,0,0,0,0,0,0,0,0,0,0.111537431989725,0.157901359364201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230189841157558,-0.0161104860419246,-0.00618253275755228,-0.026912853903515,-0.0111474369911671,0.0102508455598266,-0.0264998288013408,0.0493297805966671,-0.0259872960689513,0.0117365006510306,-0.197316784493438,0.0699208502345625,0.0786074622263353,-0.0751990649032069,0.0227970023171428,-0.0705662824268214,-0.092880830500371,-0.0645390364383423,-0.0910537908364352,-0.212324202917159,0.0535345603289066,0.0344490493013646,0.0268244833996728,0.205939962565256,0.335070569631719,-0.314723159223471,-0.0979775585819398,-0.0168509427945366,-0.25709502770478,0.286278959408145,0.16067182601582,0.105567793938214,-0.0320545137204874,0.137799575130195,-0.107829841979126,-0.232092736605566,0.00753678543632852,0.0646581587472325,-0.0871550797766962,-0.0996299937842285,-0.0295883632480767
"hsa-piR-015988",0,0,0,0.0799277733197023,0.121869823929036,0.160177789184649,0.18143702134018,0.266326243885629,0.225143758734547,0,0,0.0511378590476338,0.184376838508274,0.149646536214604,0,0,0,0.115790809108294,0,0,0.140140692823887,0.0490344136439904,0.0553889887378302,0.118615910744663,0.0856181534650119,0.116914583657416,0,0,0,0.152953210614327,0.243640414232732,0,0.0584651362836991,0,0,0.235406819119017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211733160946896,-0.000160019128721046,0.00086261893678163,-0.00832670463714148,0.009524049395149,0.0165680193746423,-0.00858851446672488,0.0687807134210408,-0.0997477408835075,0.0106232442956966,-0.191930057126159,0.0586109167276221,0.0297644492051841,-0.070697542633404,0.0373072779997736,-0.109734115261517,0.00638279544498122,-0.019218085400512,0.0693378646745926,0.438515997448,0.0212026897427926,0.0284645352911368,0.073841822797847,0.213176370444124,0.321741920590827,-0.390448021313744,0.315452858138982,0.00279399349604559,-0.382279868161692,0.240515776992714,0.139751124274103,-0.0725762234033809,-0.0702370317845036,0.246838744069358,-0.215184352671995,-0.00335633096367799,0.0151854928900931,0.099837452248911,-0.0757182197948635,-0.0884213535565277,0.00406005874080178
"hsa-miR-550a-3-5p",0.158851923903551,0,0.0504229191858815,0.0799277733197023,0,0,0.127615582854682,0.0923588281721366,0,0.212901403378987,0.105481158820526,0.0635239154061945,0.0893352497306606,0.143838546586132,0.118513458003782,0.0981784228153234,0.100030454085156,0.0659754966286208,0.0667872549410595,0.0455953246493455,0.194668407276261,0.105344486353083,0,0,0.16893129696136,0.0544981992457874,0.150417540177625,0.0542343739947125,0.0666369880540726,0,0,0,0.107357992374975,0.0931451978474451,0,0.0793435602472301,0.0592736704700645,0,0,0.123058162962967,0.0690660101937242,0,0,0,0,0.099155360854631,0,0,0,0.0951814651091455,0,0,0,0,0.125256251471707,0,0.0625723482468131,0.0777706588635524,0.0630583090210543,0.0584670671593037,0.0532257560400321,0.0614405498449195,0.107092696468528,0.0471598366814796,0.0431003828001979,0.0471007005336027,0.050858323241005,0.167724539052812,0.0497173586963567,0.0439531674803967,0.06087605958304,0.0423341542290426,0.0178793899505817,0.129487877465761,0.0606023523289046,0.0367162641001042,0.0593391864143716,-0.075189385464346,0.16660047591348,0.0568929964238767,0.0750710422318833,0.0771311862814602,0.0593294413041574,0.0645388864807573,0.0709904087391658,0.0570692861242242,0.0581757061335037,0.060910327054266,0.0526092639339136,0.0686365776802596,0.0672627946730502,0.068167106749679,0.0438280282312145,-0.0607343017825011,0.0570431517365822,0.0459722974565977,0.0444758075463681,0.0944570112301273,0.05870011946742,0.0357489025867129,0.0363118667767829
