"Molecule","logFC","logCPM","F","PValue","FDR"
"hsa_piR_020541",-0.637087070256752,7.01128282881194,25.2657036054556,1.08737331463831e-06,1.36339884835419e-05
"hsa-miR-92b-3p",-0.630553597834564,6.84139322821667,19.9159064076089,1.33490268711147e-05,0.000132558001284749
"hsa-miR-362-5p",-0.614111886545143,5.01387861479234,6.60253845233984,0.0108940226954484,0.033191134567441
"hsa-miR-106b-5p",-0.606997944820063,5.62080729730275,14.2182079346497,0.000212977440043207,0.00131613105637816
"hsa-miR-125b-5p",-0.588089307089324,4.12864828311266,4.272557083669,0.0399902140948934,0.0931200699638232
"hsa_piR_000823",-0.579633541310309,6.3758548418483,15.6759386146686,0.000103691418769652,0.0007192213301895
"hsa-miR-30e-5p",-0.571776724742581,11.0829476928218,27.9811180435817,3.13588846759557e-07,5.38052442334818e-06
"hsa-miR-142-5p",-0.563569876368591,9.53561768163706,34.9647856452232,1.38841437577824e-08,3.77185905419755e-07
"hsa-miR-22-3p",-0.557239207353341,6.54575376276373,12.2042939799398,0.000584195509262839,0.00295305971821696
"hsa-miR-186-5p",-0.552430158511383,5.01659763931991,6.65107386320178,0.0106104361967102,0.0327495926208442
"hsa_piR_004987",-0.506926672258831,7.13028004846446,18.7436830133826,2.33873027100626e-05,0.000211785018985567
"hsa-miR-95-3p",-0.498025964449026,6.89365763227157,13.1392274569779,0.000364874337381285,0.00198248389977165
"hsa-miR-30a-3p",-0.496638172261124,9.2403272263212,31.3418170784303,6.89962729095126e-08,1.49951899790007e-06
"hsa-miR-20a-5p",-0.47910806812477,8.89550009866089,17.0733404343513,5.24040211235697e-05,0.000406755021101993
"hsa_piR_020496",-0.478587192010255,10.0063376172205,20.039743707186,1.25843718344852e-05,0.00013233887800136
"hsa-miR-31-5p",-0.47696539859016,6.59658089879704,8.26270108910081,0.00447400935415102,0.0169596168541074
"hsa-miR-146b-5p",-0.468432632796639,6.52960597622006,7.33736674578831,0.0073252153217258,0.0251275775623808
"hsa-miR-29a-3p",-0.46211789464401,8.20848939008243,18.3389615964569,2.84122719323533e-05,0.000231090090647488
"hsa_piR_020829",-0.459970846389682,8.55708542625689,15.8615953701774,9.4664578216575e-05,0.00067088374996964
"hsa-miR-16-5p",-0.427695186499849,15.0508911279317,29.9385436650705,1.29412483108914e-07,2.63677934334412e-06
"hsa-miR-454-3p",-0.42520304226678,5.46668983903707,4.0536593583021,0.0453847423747102,0.102746013987191
"hsa-miR-92a-1-5p",-0.423672711136895,4.54599466476123,4.53844375295152,0.0343347991795285,0.084158981447566
"hsa-miR-3656",-0.410342097056202,5.2366779109584,4.7444750790743,0.0305347714658865,0.0765718115221462
"hsa-miR-486-5p",-0.399882269087858,13.2163866501094,8.36747565617755,0.00423289820847322,0.0162344095995561
"hsa-miR-142-3p",-0.39401005852811,10.865194928691,14.8324761223962,0.000157096928987713,0.00100418821274499
"hsa_piR_000805",-0.387014495852277,7.51157356394123,18.4227310722099,2.72892522203881e-05,0.000231090090647488
"hsa-miR-483-5p",-0.365055196343364,7.24745852917923,4.38720722626931,0.0374395813049109,0.0897448787161835
"hsa-miR-125a-5p",-0.35322239483509,7.45147990891711,9.78649677310066,0.00201413467058487,0.00868601397230725
"hsa_piR_016735",-0.351392804955488,9.38265714533074,8.42222653926251,0.00411225220448548,0.0159594549840746
"hsa_piR_000753",-0.339436346525255,6.5925061398579,5.96599882904045,0.0154322750892678,0.0441308919219412
"hsa_piR_017716",-0.337179026267086,7.12157827750387,9.83054156774673,0.00196864969033987,0.00867269998717296
"hsa-miR-182-5p",-0.323130340713887,7.33278737865198,5.53365122064509,0.0196029001349457,0.0515627558297215
"hsa-miR-107",-0.314030776596353,9.53239517640707,7.08022526140965,0.0084117494965324,0.0274195928894561
"hsa-miR-24-3p",-0.300301632262659,10.7156390412519,9.89530106781875,0.00190367253703108,0.00861940620933518
"hsa-miR-181b-5p",-0.296313543270744,9.0441923352238,12.1887674512629,0.000588800250564732,0.00295305971821696
"hsa_piR_020548",-0.28611817015109,7.02865152510269,6.29256844038441,0.012900205730528,0.0382315188013831
"hsa-miR-103a-3p",-0.240634009719627,11.4420809112283,4.34755630635256,0.038301682220262,0.0911412292248571
