"Molecule","logFC","logCPM","F","PValue","FDR"
"hsa_piR_020492",1.41198275576401,6.41694252765521,4.28595391523039,0.040552448364992,0.261253168955528
"hsa-miR-107",1.47751147900553,9.86466481041222,11.7508956564323,0.000831422957087766,0.0382401791368149
"hsa-miR-24-3p",1.52464094844472,10.9225736334743,14.083248599496,0.000269835039960226,0.0251332065791525
"hsa-miR-142-5p",1.54415609020034,9.69602500174855,11.4229835913932,0.00097647209745644,0.0382401791368149
"hsa-miR-15a-5p",1.59997870496732,7.5596897993444,7.24414081788604,0.00811883793882569,0.126035293717008
"hsa-miR-143-3p",1.61173729651736,11.2139876261361,10.6186312890054,0.00145295769739748,0.0430603826683254
"hsa-miR-20a-5p",1.66657873302541,9.06973978871619,7.77347252189605,0.00615795433708276,0.105657532309946
"hsa-miR-95-3p",1.69903994301324,6.94934110316877,10.3472849558882,0.00166305085149014,0.0433723662068628
"hsa-miR-139-5p",1.75903925434417,11.1763671183713,10.1348308680096,0.00184920605944754,0.0446549018799925
"hsa_piR_014620",1.79488931180244,8.30592779443544,9.40929159109671,0.00266337133792213,0.0578839370775077
"hsa-miR-30a-5p",1.83278015849028,9.92728998664234,10.7476369012915,0.0013628413327306,0.042312978520969
"hsa-miR-361-5p",1.86525648725164,8.24396313694626,20.4755860787613,1.41996909774209e-05,0.00308606617242615
"hsa-miR-32-3p",1.93192801471765,5.21065313985963,4.86299119449892,0.0293256367999826,0.251583094652483
"hsa-miR-92b-3p",2.1117083020095,6.96726659929903,11.450385857221,0.000963412844439587,0.0382401791368149
"hsa-miR-30e-5p",2.13238020898344,11.3281399712674,17.1384636470978,6.45328959246888e-05,0.0105188620357243
"hsa-miR-144-3p",2.15004777595868,8.98956702749074,4.21722353459399,0.0421669481262868,0.261253168955528
"hsa-miR-126-5p",2.19096273019909,12.5830114249167,13.3687273256616,0.00037965882771218,0.0275106628437333
"hsa-miR-21-5p",2.19923634890848,9.69493714100748,12.5991659582724,0.000550166410814565,0.032609863622827
"hsa-miR-3615",2.2221507023839,5.78950361250854,11.4608507952456,0.000958472938227011,0.0382401791368149
"hsa_piR_019914",2.35920482389731,8.76044293233093,3.99037474407827,0.0480004611795331,0.261253168955528
"hsa-miR-652-5p",2.52013339011009,4.91833606097634,5.63143379760698,0.0192139319998831,0.184227700940055
"hsa-miR-10b-5p",2.52423375645126,9.56725123593813,10.965238792125,0.00122363318600679,0.0419899388040225
"hsa-miR-340-5p",2.61770610314664,6.19953630073779,13.3682356376489,0.000379748413487116,0.0275106628437333
"hsa_piR_020381",2.73497492736006,7.62383874792516,6.98173985721389,0.00932118664763358,0.141335202192026
"hsa-miR-411-5p",2.88159157846478,6.61992300376677,10.4373408162958,0.00159006510607906,0.0433426550960441
"hsa_piR_000765",2.89697151861998,6.30015408316034,4.08710203785799,0.0454141167702866,0.261253168955528
"hsa-miR-454-3p",3.15679761047303,5.75315672437489,10.7639934351792,0.00135183316759821,0.042312978520969
"hsa-miR-195-5p",3.31891528879493,5.17985569044877,7.68875656588764,0.0064353192301197,0.10758533687277
"hsa-miR-34a-5p",3.36820001863045,4.69011043704138,4.36766871576451,0.0387180697984662,0.261253168955528
"hsa-miR-651-5p",5.33990380659223,2.31984854848942,4.32555483639867,0.039687749635014,0.261253168955528
"hsa-miR-203a-3p",5.50806281050929,7.43523290026574,10.4305713229888,0.0015954351569096,0.0433426550960441
"hsa-miR-548l",5.52642303755877,2.45839148094067,4.58800926986587,0.0342310526926737,0.261253168955528
"hsa_piR_019824",5.55541709828229,2.47046651433136,4.80615522210197,0.0303010846330345,0.253285989496647
"hsa-miR-106a-5p",5.82782366960684,2.68260532156025,4.97960093545691,0.0275175370160894,0.245773070335483
"hsa-miR-299-3p",5.90542054930935,2.73791084542207,4.22717671979179,0.0419651750987533,0.261253168955528
"hsa-miR-196b-5p",6.1190167317974,2.91011397616365,5.97725699312962,0.0159543180373145,0.165811658740146
"hsa_piR_011188",6.19904955796923,2.96180751433209,5.33018914927102,0.0226819404518696,0.214327901081434
"hsa-miR-517b-3p",6.29594094682732,3.04324333384137,4.93502474037968,0.0282061261725122,0.246935218847323
"hsa-miR-214-3p",6.29950139252162,3.0504954098834,5.829586336996,0.0172792703710982,0.170698246696303
"hsa-miR-584-5p",6.38218834440627,3.12454839554437,5.76009997508721,0.0179420916437691,0.174600653011006
"hsa-miR-222-5p",6.45940243428968,3.18542931865563,6.80772080263454,0.0102390466953121,0.148352409896522
"hsa-miR-497-5p",6.52275957252438,3.23396827368278,6.50400716506524,0.0120305002804984,0.150259149183663
"hsa-miR-518b",6.62967987704817,3.31959576453984,3.9805424449855,0.0483098199417965,0.261253168955528
"hsa-miR-381-3p",6.7232957606839,3.41135582642695,6.15476774970365,0.0145009094414771,0.157756928848115
"hsa-miR-338-3p",6.7825655224748,3.46240423223619,6.82811489181961,0.010129170672108,0.148352409896522
"hsa-miR-34c-5p",6.82023974624956,3.49070928485951,3.99365827855308,0.0479478266380288,0.261253168955528
"hsa_piR_001356",6.86961333291676,3.53401139745563,6.69607490767114,0.010862927405348,0.150259149183663
"hsa_piR_020498",6.91942734533393,3.56908297823577,4.64804185389279,0.0330984557843558,0.261253168955528
"hsa_piR_020326",6.94294006245513,3.60175284752875,8.22832593626553,0.00487934666009202,0.0903290053880465
"hsa-miR-379-5p",6.98601359128617,3.64201173225128,6.29538209221425,0.013448032016168,0.153826611834063
"hsa_piR_015988",7.05921303572197,3.69477453525634,4.28182110366969,0.0406834960079087,0.261253168955528
"hsa-miR-487b-3p",7.16325824001584,3.79961819830122,6.544511136976,0.0117738405159662,0.150259149183663
"hsa_piR_018570",7.16403602974112,3.79842187458474,9.20303956322976,0.00296616045866516,0.0623850522274091
"hsa-miR-1185-1-3p",7.57586610695191,4.17303429016155,8.18576511280843,0.00498749109504551,0.0903290053880465
"hsa-miR-520f-5p",7.7205947221532,4.30694288910813,6.07025372560627,0.0151748159288493,0.162196393206717
"hsa-miR-374a-5p",7.7208080527853,4.30702943683016,11.6123382516366,0.000894121934024543,0.0382401791368149
"hsa-miR-6757-5p",7.79865859010606,4.38078006605777,12.971512414498,0.000462286402355173,0.0301410734335573
"hsa_piR_005659",7.85541641842737,4.43411102527255,6.4875548522301,0.012136411490913,0.150259149183663
"hsa_piR_023391",8.13526900698812,4.69969553876935,4.82789366217874,0.0299364833351963,0.253285989496647
"hsa_piR_017591",8.36564633674209,4.92211332805686,14.9886507157229,0.000177073301503264,0.0214962262750236
"hsa_piR_011291",8.66340400843922,5.2083709246942,5.96944474966771,0.0160216786819466,0.165811658740146
"hsa_piR_020249",8.77702806061124,5.32180939024356,7.57281883318755,0.00685182088868257,0.111684680485526
"hsa_piR_011459",9.85475268401581,6.37085615785526,6.61730686014023,0.0113267949257533,0.150259149183663
