"Molecule","logFC","logCPM","F","PValue","FDR"
"hsa_piR_012951",-2.75410810668342,1.43329239184699,11.0237704919354,0.00119447746117836,0.166629605834381
"hsa-miR-485-3p",-2.42233882498903,1.79589605946753,7.17625652533549,0.00848006483898199,0.591484522518994
"hsa-miR-6777-5p",-2.06202794050926,2.00703216181108,5.02390624045285,0.0269355336036825,0.999446572805062
"hsa-miR-518b",-1.90201856638349,3.28744320560684,4.99488105894363,0.0273709962661848,0.999446572805062
"hsa_piR_009228",-1.42764227964772,6.85839640804764,18.9931301375012,2.80024985598748e-05,0.00520846473213671
"hsa-miR-6087",-0.721713739288999,6.21384553680963,6.24536650422743,0.0138151209760399,0.856537500514475
"hsa-miR-21-5p",-0.44599308116623,9.57195113441414,5.35056381615725,0.0224325099039228,0.999446572805062
"hsa-miR-191-5p",0.363533122727715,14.4765538706628,4.17607788128836,0.0432059113190903,0.999446572805062
"hsa_piR_020499",0.418531439053675,7.35674695826995,5.07637616360271,0.0260856152152623,0.999446572805062
"hsa_piR_020497",0.477401495639961,7.48360132083407,4.91781457163046,0.0284796357290805,0.999446572805062
"hsa-miR-8485",0.650301359298208,6.20047952131601,8.29401467270263,0.00471830435181128,0.474911181245995
"hsa_piR_018629",1.07470829629375,5.28582055127315,4.20957950436411,0.0423902516764098,0.999446572805062
"hsa-miR-122-5p",1.18410551457173,13.5887309882726,7.90474452755754,0.00576794415845982,0.474911181245995
"hsa-miR-100-5p",1.43265943106573,7.86509891343455,20.3171493897655,1.54551614484374e-05,0.00431199004411403
"hsa-miR-192-5p",1.68824893503206,2.99902706164435,4.0712180308248,0.0458689321988056,0.999446572805062
"hsa_piR_019914",1.73905418891681,8.61176366358148,28.0047300005073,5.59656141533778e-07,0.000312288126975848
"hsa-miR-194-5p",1.81921513530196,2.49841669336881,4.27928220668371,0.0408407881683426,0.999446572805062
"hsa_piR_022553",1.99005605998889,4.12484938028048,4.15845821351375,0.04364159367256,0.999446572805062
"hsa-miR-3126-3p",2.12227169529651,2.36088530943094,4.17706270545484,0.0432789457541316,0.999446572805062
"hsa_piR_013309",2.13973435702953,2.25086924102176,4.02365956024763,0.0471340007652589,0.999446572805062
"hsa-miR-4758-5p",2.32157257395254,1.54844713188066,5.58791438191772,0.0197043251042656,0.999446572805062
"hsa_piR_020401",2.40333970949486,1.42431469629332,7.84228024653968,0.00595766714824724,0.474911181245995
